Net kWh,DATE,calendar_year,month,week,hour,minute,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,open_to_students
98.625,2018-09-29 09:00:00,2018,September,39,9,0,56.0,63.0,78.0,10.0,59.0,0.0,0.0,1
106.0,2018-09-29 10:00:00,2018,September,39,10,0,57.0,67.0,71.0,10.0,61.0,360.0,6.0,1
155.125,2018-09-29 11:00:00,2018,September,39,11,0,57.0,69.0,66.0,10.0,62.0,280.0,3.0,1
126.375,2018-09-29 12:00:00,2018,September,39,12,0,55.0,71.0,57.0,10.0,62.0,310.0,8.0,1
125.125,2018-09-29 13:00:00,2018,September,39,13,0,56.0,73.0,55.0,10.0,63.0,,3.0,1
126.5,2018-09-29 14:00:00,2018,September,39,14,0,55.0,74.0,52.0,10.0,63.0,260.0,9.0,1
124.375,2018-09-29 15:00:00,2018,September,39,15,0,55.0,72.0,55.0,10.0,62.0,280.0,8.0,1
132.875,2018-09-29 16:00:00,2018,September,39,16,0,55.0,72.0,55.0,10.0,62.0,340.0,8.0,1
178.125,2018-09-29 17:00:00,2018,September,39,17,0,55.0,69.0,61.0,10.0,61.0,310.0,11.0,1
179.75,2018-09-29 18:00:00,2018,September,39,18,0,54.0,65.0,68.0,10.0,59.0,310.0,5.0,1
188.75,2018-09-29 19:00:00,2018,September,39,19,0,51.0,62.0,67.0,10.0,56.0,270.0,6.0,1
172.375,2018-09-29 20:00:00,2018,September,39,20,0,51.0,61.0,70.0,10.0,56.0,320.0,5.0,1
168.0,2018-09-29 21:00:00,2018,September,39,21,0,50.0,60.0,70.0,10.0,55.0,310.0,5.0,1
159.25,2018-09-29 22:00:00,2018,September,39,22,0,49.0,58.0,72.0,10.0,53.0,300.0,6.0,1
160.125,2018-09-29 23:00:00,2018,September,39,23,0,48.0,58.0,70.0,10.0,53.0,330.0,7.0,1
148.75,2018-09-30 00:00:00,2018,September,39,0,0,48.0,56.0,75.0,10.0,52.0,320.0,5.0,1
154.0,2018-09-30 01:00:00,2018,September,39,1,0,47.0,52.0,83.0,10.0,49.0,340.0,3.0,1
144.5,2018-09-30 02:00:00,2018,September,39,2,0,47.0,53.0,80.0,10.0,50.0,340.0,5.0,1
107.25,2018-09-30 03:00:00,2018,September,39,3,0,47.0,50.0,89.0,10.0,49.0,0.0,0.0,1
97.0,2018-09-30 04:00:00,2018,September,39,4,0,47.0,50.0,89.0,10.0,49.0,0.0,0.0,1
91.75,2018-09-30 05:00:00,2018,September,39,5,0,46.0,48.0,93.0,10.0,47.0,250.0,3.0,1
94.125,2018-09-30 06:00:00,2018,September,39,6,0,46.0,48.0,93.0,10.0,47.0,0.0,0.0,1
97.625,2018-09-30 07:00:00,2018,September,39,7,0,48.0,51.0,89.0,10.0,49.0,0.0,0.0,1
97.375,2018-09-30 08:00:00,2018,September,39,8,0,48.0,57.0,72.0,10.0,52.0,0.0,0.0,1
99.25,2018-09-30 09:00:00,2018,September,39,9,0,50.0,63.0,63.0,10.0,56.0,,3.0,1
102.25,2018-09-30 10:00:00,2018,September,39,10,0,47.0,66.0,50.0,10.0,56.0,,3.0,1
125.5,2018-09-30 11:00:00,2018,September,39,11,0,45.0,67.0,45.0,10.0,55.0,,7.0,1
163.5,2018-09-30 12:00:00,2018,September,39,12,0,42.0,68.0,39.0,10.0,55.0,280.0,13.0,1
125.375,2018-09-30 13:00:00,2018,September,39,13,0,46.0,68.0,45.0,10.0,56.0,280.0,11.0,1
125.0,2018-09-30 14:00:00,2018,September,39,14,0,46.0,69.0,44.0,10.0,57.0,260.0,10.0,1
132.0,2018-09-30 15:00:00,2018,September,39,15,0,47.0,69.0,45.0,10.0,57.0,,7.0,1
136.75,2018-09-30 16:00:00,2018,September,39,16,0,48.0,68.0,49.0,10.0,57.0,280.0,8.0,1
137.25,2018-09-30 17:00:00,2018,September,39,17,0,48.0,66.0,52.0,10.0,56.0,280.0,7.0,1
153.875,2018-09-30 18:00:00,2018,September,39,18,0,51.0,62.0,67.0,10.0,56.0,220.0,7.0,1
175.0,2018-09-30 19:00:00,2018,September,39,19,0,50.0,60.0,70.0,10.0,55.0,220.0,3.0,1
170.125,2018-09-30 20:00:00,2018,September,39,20,0,51.0,58.0,78.0,10.0,54.0,0.0,0.0,1
184.875,2018-09-30 21:00:00,2018,September,39,21,0,52.0,58.0,81.0,10.0,55.0,250.0,3.0,1
170.5,2018-09-30 22:00:00,2018,September,39,22,0,52.0,56.0,87.0,10.0,54.0,240.0,3.0,1
162.0,2018-09-30 23:00:00,2018,September,39,23,0,52.0,56.0,87.0,10.0,54.0,270.0,3.0,1
157.25,2018-10-01 00:00:00,2018,October,40,0,0,52.0,55.0,90.0,10.0,53.0,300.0,3.0,1
144.75,2018-10-01 01:00:00,2018,October,40,1,0,52.0,54.0,93.0,10.0,53.0,0.0,0.0,1
125.125,2018-10-01 02:00:00,2018,October,40,2,0,53.0,54.0,97.0,10.0,53.0,0.0,0.0,1
103.25,2018-10-01 03:00:00,2018,October,40,3,0,52.0,54.0,93.0,10.0,53.0,0.0,0.0,1
93.0,2018-10-01 04:00:00,2018,October,40,4,0,53.0,54.0,97.0,10.0,53.0,0.0,0.0,1
93.25,2018-10-01 05:00:00,2018,October,40,5,0,53.0,54.0,97.0,10.0,53.0,0.0,0.0,1
102.125,2018-10-01 06:00:00,2018,October,40,6,0,55.0,56.0,97.0,10.0,55.0,180.0,6.0,1
107.5,2018-10-01 07:00:00,2018,October,40,7,0,57.0,59.0,93.0,10.0,58.0,0.0,0.0,1
117.375,2018-10-01 08:00:00,2018,October,40,8,0,60.0,64.0,87.0,10.0,62.0,190.0,9.0,1
118.625,2018-10-01 09:00:00,2018,October,40,9,0,61.0,68.0,78.0,10.0,64.0,200.0,11.0,1
115.125,2018-10-01 10:00:00,2018,October,40,10,0,62.0,69.0,78.0,10.0,65.0,220.0,10.0,1
146.625,2018-10-01 11:00:00,2018,October,40,11,0,62.0,69.0,78.0,10.0,65.0,220.0,8.0,1
154.125,2018-10-01 12:00:00,2018,October,40,12,0,64.0,67.0,91.0,5.0,65.0,200.0,9.0,1
139.0,2018-10-01 13:00:00,2018,October,40,13,0,64.0,68.0,87.0,10.0,66.0,190.0,8.0,1
140.875,2018-10-01 14:00:00,2018,October,40,14,0,64.0,68.0,87.0,10.0,66.0,200.0,9.0,1
156.875,2018-10-01 15:00:00,2018,October,40,15,0,65.0,67.0,93.0,10.0,66.0,190.0,6.0,1
158.125,2018-10-01 16:00:00,2018,October,40,16,0,59.0,60.0,96.0,4.0,59.0,20.0,15.0,1
144.125,2018-10-01 17:00:00,2018,October,40,17,0,58.0,59.0,96.0,9.0,58.0,30.0,10.0,1
163.75,2018-10-01 18:00:00,2018,October,40,18,0,57.0,57.0,100.0,7.0,57.0,30.0,10.0,1
164.125,2018-10-01 19:00:00,2018,October,40,19,0,57.0,57.0,100.0,6.0,57.0,20.0,10.0,1
173.25,2018-10-01 20:00:00,2018,October,40,20,0,56.0,57.0,96.0,4.0,56.0,30.0,10.0,1
166.0,2018-10-01 21:00:00,2018,October,40,21,0,56.0,57.0,96.0,10.0,56.0,20.0,8.0,1
162.875,2018-10-01 22:00:00,2018,October,40,22,0,56.0,57.0,96.0,10.0,56.0,40.0,7.0,1
164.0,2018-10-01 23:00:00,2018,October,40,23,0,56.0,57.0,96.0,4.0,56.0,10.0,7.0,1
156.125,2018-10-02 00:00:00,2018,October,40,0,0,56.0,57.0,96.0,3.0,56.0,40.0,7.0,1
153.125,2018-10-02 01:00:00,2018,October,40,1,0,56.0,57.0,96.0,4.0,56.0,30.0,6.0,1
129.25,2018-10-02 02:00:00,2018,October,40,2,0,56.0,57.0,96.0,4.0,56.0,30.0,7.0,1
103.75,2018-10-02 03:00:00,2018,October,40,3,0,56.0,57.0,96.0,5.0,56.0,60.0,7.0,1
98.0,2018-10-02 04:00:00,2018,October,40,4,0,56.0,57.0,96.0,4.0,56.0,10.0,5.0,1
91.5,2018-10-02 05:00:00,2018,October,40,5,0,56.0,57.0,96.0,2.5,56.0,30.0,7.0,1
98.375,2018-10-02 06:00:00,2018,October,40,6,0,56.0,57.0,96.0,3.0,56.0,20.0,7.0,1
108.25,2018-10-02 07:00:00,2018,October,40,7,0,57.0,57.0,100.0,2.0,57.0,50.0,3.0,1
116.125,2018-10-02 08:00:00,2018,October,40,8,0,57.0,57.0,100.0,1.5,57.0,30.0,5.0,1
116.5,2018-10-02 09:00:00,2018,October,40,9,0,58.0,58.0,100.0,1.5,58.0,40.0,6.0,1
111.75,2018-10-02 10:00:00,2018,October,40,10,0,58.0,58.0,100.0,1.5,58.0,30.0,8.0,1
115.875,2018-10-02 11:00:00,2018,October,40,11,0,59.0,59.0,100.0,1.5,59.0,40.0,5.0,1
113.125,2018-10-02 12:00:00,2018,October,40,12,0,59.0,60.0,96.0,3.0,59.0,30.0,3.0,1
140.125,2018-10-02 13:00:00,2018,October,40,13,0,60.0,62.0,93.0,3.0,61.0,0.0,0.0,1
128.875,2018-10-02 14:00:00,2018,October,40,14,0,62.0,63.0,97.0,3.0,62.0,0.0,0.0,1
129.125,2018-10-02 15:00:00,2018,October,40,15,0,63.0,66.0,90.0,10.0,64.0,150.0,8.0,1
129.75,2018-10-02 16:00:00,2018,October,40,16,0,65.0,68.0,90.0,10.0,66.0,170.0,3.0,1
164.5,2018-10-02 17:00:00,2018,October,40,17,0,64.0,67.0,91.0,10.0,65.0,180.0,9.0,1
154.5,2018-10-02 18:00:00,2018,October,40,18,0,66.0,67.0,97.0,7.0,66.0,170.0,5.0,1
161.5,2018-10-02 19:00:00,2018,October,40,19,0,66.0,67.0,97.0,9.0,66.0,210.0,9.0,1
162.875,2018-10-02 20:00:00,2018,October,40,20,0,67.0,67.0,100.0,5.0,67.0,190.0,11.0,1
163.375,2018-10-02 21:00:00,2018,October,40,21,0,66.0,67.0,97.0,7.0,66.0,190.0,10.0,1
166.875,2018-10-02 22:00:00,2018,October,40,22,0,66.0,67.0,97.0,10.0,66.0,180.0,15.0,1
166.625,2018-10-02 23:00:00,2018,October,40,23,0,66.0,67.0,97.0,10.0,66.0,190.0,8.0,1
157.625,2018-10-03 00:00:00,2018,October,40,0,0,67.0,67.0,100.0,1.0,67.0,310.0,5.0,1
141.75,2018-10-03 01:00:00,2018,October,40,1,0,66.0,66.0,100.0,3.0,66.0,170.0,5.0,1
122.25,2018-10-03 02:00:00,2018,October,40,2,0,65.0,65.0,100.0,10.0,65.0,180.0,7.0,1
101.625,2018-10-03 03:00:00,2018,October,40,3,0,64.0,64.0,100.0,10.0,64.0,180.0,7.0,1
95.125,2018-10-03 04:00:00,2018,October,40,4,0,63.0,64.0,96.0,10.0,63.0,290.0,3.0,1
92.75,2018-10-03 05:00:00,2018,October,40,5,0,63.0,64.0,96.0,10.0,63.0,250.0,5.0,1
104.0,2018-10-03 06:00:00,2018,October,40,6,0,64.0,64.0,100.0,10.0,64.0,0.0,0.0,1
109.375,2018-10-03 07:00:00,2018,October,40,7,0,60.0,61.0,97.0,3.0,60.0,10.0,7.0,1
114.125,2018-10-03 08:00:00,2018,October,40,8,0,59.0,60.0,96.0,3.0,59.0,10.0,7.0,1
117.375,2018-10-03 09:00:00,2018,October,40,9,0,59.0,60.0,96.0,4.0,59.0,20.0,8.0,1
116.75,2018-10-03 10:00:00,2018,October,40,10,0,58.0,60.0,93.0,10.0,59.0,10.0,8.0,1
117.5,2018-10-03 11:00:00,2018,October,40,11,0,58.0,61.0,90.0,10.0,59.0,40.0,8.0,1
120.625,2018-10-03 12:00:00,2018,October,40,12,0,59.0,63.0,87.0,10.0,61.0,50.0,7.0,1
128.5,2018-10-03 13:00:00,2018,October,40,13,0,59.0,66.0,78.0,10.0,62.0,30.0,5.0,1
135.375,2018-10-03 14:00:00,2018,October,40,14,0,59.0,66.0,78.0,10.0,62.0,40.0,7.0,1
131.0,2018-10-03 15:00:00,2018,October,40,15,0,60.0,66.0,81.0,10.0,62.0,30.0,8.0,1
137.5,2018-10-03 16:00:00,2018,October,40,16,0,60.0,65.0,84.0,10.0,62.0,50.0,8.0,1
141.5,2018-10-03 17:00:00,2018,October,40,17,0,59.0,64.0,84.0,10.0,61.0,50.0,7.0,1
150.625,2018-10-03 18:00:00,2018,October,40,18,0,59.0,63.0,87.0,10.0,61.0,60.0,7.0,1
166.875,2018-10-03 19:00:00,2018,October,40,19,0,59.0,62.0,90.0,10.0,60.0,70.0,7.0,1
166.375,2018-10-03 20:00:00,2018,October,40,20,0,58.0,61.0,90.0,10.0,59.0,70.0,5.0,1
166.625,2018-10-03 21:00:00,2018,October,40,21,0,58.0,60.0,93.0,10.0,59.0,40.0,5.0,1
168.25,2018-10-03 22:00:00,2018,October,40,22,0,57.0,60.0,90.0,10.0,58.0,60.0,3.0,1
168.5,2018-10-03 23:00:00,2018,October,40,23,0,57.0,59.0,93.0,10.0,58.0,0.0,0.0,1
162.875,2018-10-04 00:00:00,2018,October,40,0,0,57.0,59.0,93.0,10.0,58.0,90.0,3.0,1
151.875,2018-10-04 01:00:00,2018,October,40,1,0,57.0,59.0,93.0,10.0,58.0,0.0,0.0,1
132.875,2018-10-04 02:00:00,2018,October,40,2,0,58.0,59.0,96.0,8.0,58.0,0.0,0.0,1
102.875,2018-10-04 03:00:00,2018,October,40,3,0,58.0,59.0,96.0,10.0,58.0,0.0,0.0,1
97.125,2018-10-04 04:00:00,2018,October,40,4,0,58.0,60.0,93.0,10.0,59.0,0.0,0.0,1
91.375,2018-10-04 05:00:00,2018,October,40,5,0,59.0,60.0,96.0,10.0,59.0,0.0,0.0,1
97.375,2018-10-04 06:00:00,2018,October,40,6,0,59.0,60.0,96.0,10.0,59.0,0.0,0.0,1
109.125,2018-10-04 07:00:00,2018,October,40,7,0,59.0,61.0,93.0,10.0,60.0,200.0,5.0,1
110.875,2018-10-04 08:00:00,2018,October,40,8,0,60.0,63.0,90.0,10.0,61.0,180.0,9.0,1
112.125,2018-10-04 09:00:00,2018,October,40,9,0,62.0,66.0,87.0,10.0,64.0,180.0,8.0,1
114.375,2018-10-04 10:00:00,2018,October,40,10,0,62.0,68.0,81.0,10.0,64.0,190.0,9.0,1
116.125,2018-10-04 11:00:00,2018,October,40,11,0,63.0,68.0,84.0,10.0,65.0,160.0,14.0,1
123.625,2018-10-04 12:00:00,2018,October,40,12,0,63.0,68.0,84.0,10.0,65.0,190.0,15.0,1
122.5,2018-10-04 13:00:00,2018,October,40,13,0,64.0,69.0,84.0,10.0,66.0,180.0,13.0,1
117.625,2018-10-04 14:00:00,2018,October,40,14,0,64.0,68.0,87.0,10.0,66.0,170.0,7.0,1
116.125,2018-10-04 15:00:00,2018,October,40,15,0,65.0,69.0,87.0,10.0,66.0,190.0,10.0,1
133.625,2018-10-04 16:00:00,2018,October,40,16,0,65.0,69.0,87.0,10.0,66.0,190.0,9.0,1
130.5,2018-10-04 17:00:00,2018,October,40,17,0,65.0,69.0,87.0,10.0,66.0,210.0,7.0,1
149.125,2018-10-04 18:00:00,2018,October,40,18,0,65.0,68.0,90.0,10.0,66.0,210.0,7.0,1
159.25,2018-10-04 19:00:00,2018,October,40,19,0,65.0,67.0,93.0,10.0,66.0,190.0,5.0,1
156.0,2018-10-04 20:00:00,2018,October,40,20,0,65.0,68.0,90.0,10.0,66.0,230.0,6.0,1
161.75,2018-10-04 21:00:00,2018,October,40,21,0,65.0,68.0,90.0,10.0,66.0,230.0,7.0,1
162.5,2018-10-04 22:00:00,2018,October,40,22,0,65.0,68.0,90.0,10.0,66.0,260.0,7.0,1
159.625,2018-10-04 23:00:00,2018,October,40,23,0,66.0,68.0,93.0,10.0,67.0,270.0,6.0,1
150.0,2018-10-05 00:00:00,2018,October,40,0,0,66.0,68.0,93.0,10.0,67.0,300.0,6.0,1
151.5,2018-10-05 01:00:00,2018,October,40,1,0,65.0,68.0,90.0,10.0,66.0,300.0,3.0,1
128.5,2018-10-05 02:00:00,2018,October,40,2,0,64.0,67.0,91.0,10.0,65.0,350.0,7.0,1
105.125,2018-10-05 03:00:00,2018,October,40,3,0,63.0,65.0,93.0,10.0,64.0,360.0,9.0,1
99.0,2018-10-05 04:00:00,2018,October,40,4,0,54.0,62.0,75.0,10.0,58.0,10.0,17.0,1
93.25,2018-10-05 05:00:00,2018,October,40,5,0,49.0,60.0,67.0,10.0,54.0,360.0,15.0,1
100.25,2018-10-05 06:00:00,2018,October,40,6,0,48.0,58.0,70.0,10.0,53.0,360.0,14.0,1
107.75,2018-10-05 07:00:00,2018,October,40,7,0,49.0,58.0,72.0,10.0,53.0,10.0,11.0,1
112.375,2018-10-05 08:00:00,2018,October,40,8,0,50.0,59.0,72.0,10.0,54.0,20.0,15.0,1
113.625,2018-10-05 09:00:00,2018,October,40,9,0,51.0,62.0,67.0,10.0,56.0,20.0,13.0,1
116.375,2018-10-05 10:00:00,2018,October,40,10,0,46.0,62.0,56.0,10.0,54.0,40.0,17.0,1
116.0,2018-10-05 11:00:00,2018,October,40,11,0,47.0,62.0,58.0,10.0,54.0,40.0,14.0,1
118.625,2018-10-05 12:00:00,2018,October,40,12,0,48.0,63.0,58.0,10.0,55.0,40.0,15.0,1
117.25,2018-10-05 13:00:00,2018,October,40,13,0,46.0,63.0,54.0,10.0,54.0,30.0,10.0,1
121.5,2018-10-05 14:00:00,2018,October,40,14,0,47.0,63.0,56.0,10.0,55.0,20.0,13.0,1
137.875,2018-10-05 15:00:00,2018,October,40,15,0,47.0,61.0,60.0,10.0,54.0,60.0,10.0,1
139.875,2018-10-05 16:00:00,2018,October,40,16,0,46.0,60.0,60.0,10.0,53.0,50.0,8.0,1
133.125,2018-10-05 17:00:00,2018,October,40,17,0,46.0,57.0,67.0,10.0,51.0,70.0,10.0,1
143.125,2018-10-05 18:00:00,2018,October,40,18,0,45.0,54.0,72.0,10.0,50.0,70.0,9.0,1
158.875,2018-10-05 19:00:00,2018,October,40,19,0,45.0,51.0,80.0,10.0,48.0,80.0,6.0,1
156.375,2018-10-05 20:00:00,2018,October,40,20,0,43.0,50.0,77.0,10.0,47.0,70.0,6.0,1
153.625,2018-10-05 21:00:00,2018,October,40,21,0,44.0,50.0,80.0,10.0,47.0,0.0,0.0,1
159.625,2018-10-05 22:00:00,2018,October,40,22,0,43.0,50.0,77.0,10.0,47.0,10.0,3.0,1
151.125,2018-10-05 23:00:00,2018,October,40,23,0,43.0,48.0,83.0,10.0,46.0,360.0,5.0,1
145.125,2018-10-06 00:00:00,2018,October,40,0,0,44.0,47.0,90.0,10.0,46.0,0.0,0.0,1
142.0,2018-10-06 01:00:00,2018,October,40,1,0,44.0,47.0,90.0,10.0,46.0,0.0,0.0,1
124.375,2018-10-06 02:00:00,2018,October,40,2,0,44.0,46.0,93.0,10.0,45.0,280.0,5.0,1
96.5,2018-10-06 03:00:00,2018,October,40,3,0,44.0,47.0,90.0,10.0,46.0,0.0,0.0,1
89.625,2018-10-06 04:00:00,2018,October,40,4,0,45.0,47.0,93.0,10.0,46.0,0.0,0.0,1
84.625,2018-10-06 05:00:00,2018,October,40,5,0,45.0,50.0,83.0,10.0,48.0,10.0,5.0,1
86.625,2018-10-06 06:00:00,2018,October,40,6,0,45.0,50.0,83.0,10.0,48.0,0.0,0.0,1
90.25,2018-10-06 07:00:00,2018,October,40,7,0,47.0,51.0,86.0,10.0,49.0,0.0,0.0,1
90.625,2018-10-06 08:00:00,2018,October,40,8,0,48.0,55.0,77.0,10.0,51.0,20.0,3.0,1
92.375,2018-10-06 09:00:00,2018,October,40,9,0,47.0,57.0,69.0,10.0,52.0,80.0,7.0,1
103.375,2018-10-06 10:00:00,2018,October,40,10,0,47.0,59.0,64.0,10.0,53.0,110.0,5.0,1
108.5,2018-10-06 11:00:00,2018,October,40,11,0,48.0,62.0,60.0,10.0,55.0,150.0,7.0,1
111.25,2018-10-06 12:00:00,2018,October,40,12,0,48.0,62.0,60.0,10.0,55.0,0.0,0.0,1
116.625,2018-10-06 13:00:00,2018,October,40,13,0,49.0,64.0,58.0,10.0,56.0,,3.0,1
133.25,2018-10-06 14:00:00,2018,October,40,14,0,50.0,63.0,63.0,10.0,56.0,140.0,6.0,1
126.875,2018-10-06 15:00:00,2018,October,40,15,0,51.0,65.0,61.0,10.0,57.0,160.0,13.0,1
128.625,2018-10-06 16:00:00,2018,October,40,16,0,51.0,63.0,65.0,10.0,56.0,180.0,9.0,1
133.5,2018-10-06 17:00:00,2018,October,40,17,0,50.0,61.0,67.0,10.0,55.0,180.0,11.0,1
147.875,2018-10-06 18:00:00,2018,October,40,18,0,51.0,60.0,72.0,10.0,55.0,210.0,8.0,1
152.5,2018-10-06 19:00:00,2018,October,40,19,0,51.0,60.0,72.0,10.0,55.0,180.0,9.0,1
153.0,2018-10-06 20:00:00,2018,October,40,20,0,52.0,60.0,75.0,10.0,56.0,200.0,7.0,1
152.625,2018-10-06 21:00:00,2018,October,40,21,0,53.0,61.0,75.0,10.0,57.0,200.0,9.0,1
153.875,2018-10-06 22:00:00,2018,October,40,22,0,54.0,61.0,78.0,10.0,57.0,210.0,6.0,1
155.25,2018-10-06 23:00:00,2018,October,40,23,0,55.0,61.0,81.0,10.0,58.0,200.0,3.0,1
146.125,2018-10-07 00:00:00,2018,October,40,0,0,56.0,62.0,80.0,10.0,59.0,170.0,5.0,1
144.875,2018-10-07 01:00:00,2018,October,40,1,0,58.0,62.0,86.0,10.0,60.0,190.0,6.0,1
128.875,2018-10-07 02:00:00,2018,October,40,2,0,59.0,63.0,87.0,10.0,61.0,190.0,6.0,1
98.75,2018-10-07 03:00:00,2018,October,40,3,0,60.0,64.0,87.0,10.0,62.0,210.0,6.0,1
92.75,2018-10-07 04:00:00,2018,October,40,4,0,62.0,64.0,93.0,10.0,63.0,210.0,8.0,1
89.25,2018-10-07 05:00:00,2018,October,40,5,0,63.0,64.0,96.0,5.0,63.0,210.0,7.0,1
93.125,2018-10-07 06:00:00,2018,October,40,6,0,64.0,65.0,97.0,10.0,64.0,210.0,6.0,1
92.625,2018-10-07 07:00:00,2018,October,40,7,0,65.0,67.0,93.0,10.0,66.0,230.0,5.0,1
94.625,2018-10-07 08:00:00,2018,October,40,8,0,66.0,68.0,93.0,10.0,67.0,220.0,7.0,1
98.25,2018-10-07 09:00:00,2018,October,40,9,0,66.0,70.0,87.0,10.0,67.0,230.0,7.0,1
111.75,2018-10-07 10:00:00,2018,October,40,10,0,66.0,72.0,82.0,10.0,68.0,250.0,11.0,1
112.0,2018-10-07 11:00:00,2018,October,40,11,0,67.0,72.0,84.0,10.0,69.0,260.0,8.0,1
115.625,2018-10-07 12:00:00,2018,October,40,12,0,67.0,74.0,79.0,10.0,69.0,260.0,10.0,1
130.875,2018-10-07 13:00:00,2018,October,40,13,0,68.0,74.0,82.0,10.0,70.0,300.0,7.0,1
129.0,2018-10-07 14:00:00,2018,October,40,14,0,67.0,77.0,71.0,10.0,70.0,,6.0,1
132.25,2018-10-07 15:00:00,2018,October,40,15,0,67.0,77.0,71.0,10.0,70.0,310.0,5.0,1
133.875,2018-10-07 16:00:00,2018,October,40,16,0,68.0,74.0,82.0,10.0,70.0,150.0,8.0,1
135.75,2018-10-07 17:00:00,2018,October,40,17,0,68.0,72.0,87.0,10.0,69.0,170.0,5.0,1
150.875,2018-10-07 18:00:00,2018,October,40,18,0,69.0,71.0,94.0,10.0,70.0,70.0,10.0,1
159.875,2018-10-07 19:00:00,2018,October,40,19,0,64.0,67.0,91.0,10.0,65.0,30.0,13.0,1
156.5,2018-10-07 20:00:00,2018,October,40,20,0,61.0,63.0,93.0,10.0,62.0,30.0,14.0,1
154.25,2018-10-07 21:00:00,2018,October,40,21,0,60.0,62.0,93.0,10.0,61.0,20.0,10.0,1
155.75,2018-10-07 22:00:00,2018,October,40,22,0,59.0,61.0,93.0,10.0,60.0,30.0,10.0,1
152.625,2018-10-07 23:00:00,2018,October,40,23,0,58.0,61.0,90.0,10.0,59.0,40.0,13.0,1
145.75,2018-10-08 00:00:00,2018,October,41,0,0,57.0,60.0,90.0,10.0,58.0,40.0,13.0,1
142.875,2018-10-08 01:00:00,2018,October,41,1,0,57.0,60.0,90.0,10.0,58.0,50.0,11.0,1
126.625,2018-10-08 02:00:00,2018,October,41,2,0,57.0,59.0,93.0,10.0,58.0,40.0,8.0,1
98.875,2018-10-08 03:00:00,2018,October,41,3,0,56.0,59.0,90.0,10.0,57.0,40.0,10.0,1
91.25,2018-10-08 04:00:00,2018,October,41,4,0,55.0,59.0,87.0,10.0,57.0,50.0,9.0,1
89.875,2018-10-08 05:00:00,2018,October,41,5,0,55.0,59.0,87.0,10.0,57.0,50.0,10.0,1
97.75,2018-10-08 06:00:00,2018,October,41,6,0,55.0,58.0,90.0,10.0,56.0,60.0,10.0,1
102.5,2018-10-08 07:00:00,2018,October,41,7,0,54.0,58.0,87.0,10.0,56.0,50.0,13.0,1
104.375,2018-10-08 08:00:00,2018,October,41,8,0,54.0,58.0,87.0,8.0,56.0,70.0,14.0,1
104.375,2018-10-08 09:00:00,2018,October,41,9,0,54.0,58.0,87.0,10.0,56.0,50.0,10.0,1
109.625,2018-10-08 10:00:00,2018,October,41,10,0,53.0,58.0,84.0,10.0,55.0,50.0,10.0,1
116.625,2018-10-08 11:00:00,2018,October,41,11,0,53.0,59.0,81.0,10.0,56.0,60.0,10.0,1
119.0,2018-10-08 12:00:00,2018,October,41,12,0,54.0,59.0,83.0,10.0,56.0,30.0,8.0,1
123.75,2018-10-08 13:00:00,2018,October,41,13,0,54.0,59.0,83.0,10.0,56.0,70.0,8.0,1
123.125,2018-10-08 14:00:00,2018,October,41,14,0,55.0,59.0,87.0,10.0,57.0,60.0,8.0,1
138.25,2018-10-08 15:00:00,2018,October,41,15,0,56.0,58.0,93.0,2.0,57.0,40.0,8.0,1
144.25,2018-10-08 16:00:00,2018,October,41,16,0,57.0,57.0,100.0,2.0,57.0,50.0,6.0,1
139.875,2018-10-08 17:00:00,2018,October,41,17,0,56.0,57.0,96.0,4.0,56.0,50.0,6.0,1
156.875,2018-10-08 18:00:00,2018,October,41,18,0,56.0,57.0,96.0,7.0,56.0,70.0,6.0,1
170.375,2018-10-08 19:00:00,2018,October,41,19,0,56.0,58.0,93.0,10.0,57.0,60.0,3.0,1
169.5,2018-10-08 20:00:00,2018,October,41,20,0,56.0,58.0,93.0,7.0,57.0,0.0,0.0,1
169.5,2018-10-08 21:00:00,2018,October,41,21,0,56.0,58.0,93.0,7.0,57.0,0.0,0.0,1
168.625,2018-10-08 22:00:00,2018,October,41,22,0,56.0,59.0,90.0,10.0,57.0,0.0,0.0,1
169.875,2018-10-08 23:00:00,2018,October,41,23,0,57.0,59.0,93.0,10.0,58.0,0.0,0.0,1
147.875,2018-10-09 00:00:00,2018,October,41,0,0,58.0,59.0,96.0,10.0,58.0,0.0,0.0,1
144.375,2018-10-09 01:00:00,2018,October,41,1,0,59.0,60.0,96.0,10.0,59.0,200.0,6.0,1
122.75,2018-10-09 02:00:00,2018,October,41,2,0,60.0,61.0,97.0,10.0,60.0,190.0,7.0,1
96.5,2018-10-09 03:00:00,2018,October,41,3,0,61.0,62.0,96.0,10.0,61.0,190.0,5.0,1
88.75,2018-10-09 04:00:00,2018,October,41,4,0,62.0,62.0,100.0,7.0,62.0,230.0,5.0,1
86.875,2018-10-09 05:00:00,2018,October,41,5,0,62.0,63.0,97.0,4.0,62.0,0.0,0.0,1
100.875,2018-10-09 06:00:00,2018,October,41,6,0,62.0,63.0,97.0,3.0,62.0,190.0,5.0,1
107.75,2018-10-09 07:00:00,2018,October,41,7,0,63.0,64.0,96.0,4.0,63.0,170.0,6.0,1
